"","lat","long","depth","mag","stations"
"7692",69.5569,-144.4532,5.5,1.6,1
"7693",64.8373,-148.6927,11.5,0.3,1
"7694",51.5373,-178.244,35,3.2,13
"7695",61.8053,-149.648,42.1,1,1
"7696",18.014,-66.748,8,1.47,3
"7697",33.502,-116.795,3.99,0.16,2
"7698",65.429,-153.3922,12,1.4,1
"7699",62.234,-150.9125,67.2,1.5,1
"7700",51.0609,-177.7495,29,2.4,1
"7701",61.4251,-149.8657,35.8,1.7,1
"7702",38.6485,-119.5427,7.7,1.1,9
"7703",39.7553,-120.3128,14.6,0.5,9
"7704",37.49267,-118.84533,6.38,1.89,2
"7705",35.048,-117.6615,-0.79,1.9,2
"7706",12.2861,144.0206,10,4.7,13
"7707",34.27317,-116.6865,3.2,1.41,2
"7708",65.0163,-147.3683,0,1.3,1
"7709",65.3969,-144.7178,0.3,1.1,1
"7710",59.9883,-153.7164,154.5,1.8,1
"7711",48.138,-122.7585,21.73,1.57,15
"7712",35.825,-118.45117,6.16,1.89,2
"7713",35.9513,138.7589,154.31,4.2,13
"7714",64.7223,-149.6983,21.2,0.5,1
"7715",33.49,-116.78967,4.38,0.34,2
"7716",38.83833,-122.83183,1.92,1.46,2
"7717",64.9035,-151.3615,10.8,0.9,1
"7718",51.85367,-178.94317,16.15,1.22,1
"7719",63.3167,-151.0548,12.6,0.7,1
"7720",64.9212,-151.4436,10.1,0.8,1
"7721",-31.7415,-178.5333,35,4.5,13
"7722",18.3166,-66.1393,19,1.51,3
"7723",38.77183,-122.7155,2.63,0.4,2
"7724",39.32933,-123.23683,-0.78,2.01,2
"7725",5.2099,124.1076,495.25,4.2,13
"7726",61.4331,-150.0585,46,1.2,1
"7727",37.42983,-118.56417,12.37,1.49,2
"7728",33.51117,-116.7945,4.85,0.72,2
"7729",33.88267,-116.793,15.38,1.26,2
"7730",61.3086,-146.8744,15.4,1.2,1
"7731",44.7585,-111.211,10.59,0.77,14
"7732",38.7172,-117.0854,0,2.1,9
"7733",12.031,143.868,10,4.7,13
"7734",-20.5822,-69.7751,27.53,4.3,13
"7735",33.228,-116.7415,11.08,0.76,2
"7736",60.0621,-151.9457,87,1.6,1
"7737",62.5438,-146.0856,18.9,1.7,1
"7738",63.9231,-148.6888,0,2.2,1
"7739",33.19817,-90.93417,16.35,3.7,8
"7740",59.8545,-152.9314,101.3,1.5,1
"7741",19.583,-65.1905,62,3.17,3
"7742",61.2545,-149.9431,41.3,1.6,1
"7743",39.7632,-120.3161,14.7,0.3,9
"7744",39.3712,-119.2376,13.8,1.1,9
"7745",69.5258,-144.1105,11,1.4,1
"7746",65.4493,-153.4279,9.6,0.6,1
"7747",65.4106,-153.381,7.6,1.1,1
"7748",60.255,-152.908,112.2,2,1
"7749",46.388,-122.5755,-1.26,1.35,15
"7750",61.4855,-149.9164,40.3,1.2,1
"7751",51.3416,-178.1313,60.4,1.7,1
"7752",19.44067,-155.60667,-0.8,2.42,4
"7753",48.56567,-125.21883,11.6,2.32,15
"7754",37.88567,-122.16267,3.75,1.01,2
"7755",61.4917,-149.8965,40.8,1.4,1
"7756",35.97383,-120.94067,10.23,1.06,2
"7757",63.4502,-146.0874,7.6,0.7,1
"7758",38.9608,-118.6149,0,0.9,9
"7759",62.9922,-151.614,6.3,0.9,1
"7760",38.9535,-118.6073,5.6,1.3,9
"7761",64.9522,-148.9875,16.2,0.5,1
"7762",19.42133,-155.60767,-0.73,1.22,4
"7763",63.2719,-145.1085,8,2.6,1
"7764",61.3794,-150.014,40.3,1.2,1
"7765",39.5684,-120.4256,4.5,0,9
"7766",38.80684,-122.82267,2.22,1.03,2
"7767",61.4109,-149.9975,36.2,1.1,1
"7768",46.01317,-112.47,-2,1.59,7
"7769",33.51083,-116.79483,4.22,0.63,2
"7770",32.78217,-116.89,-0.36,1.29,2
"7771",61.3864,-150.0741,42.9,1.2,1
"7772",35.924,-117.62767,3.24,-0.71,2
"7773",38.5249,-119.5764,7.2,0.8,9
"7774",59.6908,-152.959,100.4,2,1
"7775",58.37533,-154.6945,5.37,0.28,1
"7776",65.6038,-135.2534,25.4,1.7,1
"7777",44.53833,-122.81867,-0.55,1.63,15
"7778",51.2415,-178.0965,23.3,1.9,1
"7779",46.91633,-121.95733,13.56,1,15
"7780",63.3186,-144.9594,0.9,1,1
"7781",61.3856,-146.8928,19.1,2.3,1
"7782",57.7268,-129.818,0,2.1,1
"7783",61.4018,-149.9504,31.3,1.4,1
"7784",-59.7968,-26.2013,42.45,4.7,13
"7785",38.0613,-118.8748,8,1.4,9
"7786",61.4294,-150.0296,46,1,1
"7787",18.5838,-66.3316,71,2.54,3
"7788",-18.087,-174.6083,10,4.9,13
"7789",45.85633,-111.35333,6,1.09,7
"7790",33.84133,-117.04133,15.58,0.89,2
"7791",-32.1289,-71.9713,14.75,4.3,13
"7792",59.9332,-139.3562,0,1.5,1
"7793",61.7593,-150.4431,54.9,1.2,1
"7794",39.3567,-120.0114,4.5,0.3,9
"7795",-6.5514,127.8801,381.19,4.1,13
"7796",38.837,-122.7835,2.05,1.14,2
"7797",39.4328,72.5644,10,4.5,13
"7798",61.4623,-149.904,37.3,1.6,1
"7799",39.74333,-121.99083,11.42,1.96,2
"7800",61.4891,-149.9251,37.5,1.4,1
"7801",61.3892,-150.0951,39.7,1.2,1
"7802",37.222,-121.42517,1.92,1.43,2
"7803",37.477,-118.84,4.19,0.92,2
"7804",63.4018,-151.4581,0.6,0.8,1
"7805",61.4891,-150.0306,47,1.1,1
"7806",59.8561,-152.9675,98,2,1
"7807",62.7956,-150.7464,84.7,1.1,1
"7808",19.2265,-155.38283,30.98,1.82,4
"7809",37.0755,-116.8804,14.9,0.2,9
"7810",60.992,-147.0719,25.3,1.6,1
"7811",54.3881,-161.4444,34.43,3,13
"7812",38.3722,-115.7978,4.7,2.2,9
"7813",38.81567,-122.81917,2.68,0.57,2
"7814",37.1678,-117.5673,11.6,0.8,9
"7815",38.34,-118.9281,10.7,1.1,9
"7816",28.9962,142.448,10,4.5,13
"7817",63.5485,-147.3084,12.4,1,1
"7818",-19.4492,169.8067,16.51,4.6,13
"7819",60.8691,-150.7604,51.3,1.4,1
"7820",35.99433,-117.6955,2.82,1.03,2
"7821",61.6471,-146.4023,37.2,1.2,1
"7822",52.06117,-176.02983,2.15,1.65,1
"7823",61.3838,-150.0611,38.4,1.2,1
"7824",19.33333,-155.13383,1.5,1.89,4
"7825",61.4839,-149.9266,32.7,1.2,1
"7826",37.0399,-116.439,10.7,0.5,9
"7827",36.01467,-117.40133,7.18,0.5,2
"7828",38.828,-122.84766,1.9,0.92,2
"7829",60.7425,-147.573,3.7,1.3,1
"7830",53.8842,-163.9041,25.2,3.7,13
"7831",64.7147,-148.6101,18.4,0.5,1
"7832",61.3969,-150.0908,35.3,1.4,1
"7833",63.4895,-151.0201,7.3,0.7,1
"7834",30.6182,130.9653,37.56,4.3,13
"7835",63.5251,-149.783,103.4,1.8,1
"7836",64.2441,-147.6688,6.4,0.8,1
"7837",33.9935,-118.35283,9.92,1.24,2
"7838",33.49267,-116.79117,5.51,1.01,2
"7839",64.6058,-147.0672,10,0.5,1
"7840",33.50667,-116.79233,5.07,0.68,2
"7841",38.959,-118.6149,1.2,1.3,9
"7842",45.8575,-111.34467,5.94,0.89,7
"7843",-8.066,130.6604,27.08,4.7,13
"7844",61.0178,-141.226,0.4,1.7,1
"7845",18.1943,-66.1448,25,1.46,3
"7846",-10.5465,108.4888,7.9,4.3,13
"7847",-17.6716,-174.2895,10,5.2,13
"7848",36.7398,-116.2958,8.8,0.2,9
"7849",63.2151,-151.3729,9.2,1.1,1
"7850",19.0656,121.041,36.74,4.6,13
"7851",61.4703,-150.1548,27.6,1.4,1
"7852",61.3798,-150.0955,36.4,1.3,1
"7853",33.5035,-116.79433,5.13,0.56,2
"7854",37.4815,-118.84717,4.32,0.63,2
"7855",61.3717,-150.108,40.6,1.3,1
"7856",33.502,-116.78733,3.39,0.41,2
"7857",38.81367,-122.82166,4.41,0.56,2
"7858",37.47333,-118.84067,4.76,1.03,2
"7859",59.8634,-152.8892,100.9,2,1
"7860",61.4058,-141.0476,6.5,1.3,1
"7861",-21.7273,-68.7059,128.09,4.2,13
"7862",-17.5406,-174.7662,10,4.6,13
"7863",38.0605,-118.8787,11.8,1.1,9
"7864",38.054,-118.8707,10.5,1.4,9
"7865",38.83183,-122.79867,2.75,1.91,2
"7866",38.0615,-118.88183,5.07,1.33,2
"7867",61.4835,-149.9861,38.2,1.2,1
"7868",37.4925,-118.85,4.5,0.75,2
"7869",63.0855,-151.5104,4.8,1,1
"7870",18.7483,-66.5781,57,2.59,3
"7871",66.0122,-148.3272,11.3,1.6,1
"7872",64.4926,-146.7474,6.1,0.3,1
"7873",61.3999,-150.1575,26.9,1.1,1
"7874",64.4929,-146.6987,3,1.2,1
"7875",64.5088,-146.717,6.3,1.1,1
"7876",63.0832,-151.48,6.4,0.9,1
"7877",33.50283,-116.79433,5.09,0.35,2
"7878",18.7786,-66.6843,54,2.42,3
"7879",61.3047,-150.1107,40,2.3,1
"7880",63.1119,-151.5052,10.2,1.8,1
"7881",63.459,-151.3878,9.4,0.6,1
"7882",65.1852,-149.9332,20,1.6,1
"7883",61.4914,-149.9644,35.6,2.2,1
"7884",39.4127,-119.5507,1.9,1,9
"7885",33.71583,-116.7535,17.38,0.81,2
"7886",33.49983,-116.78933,5.82,0.51,2
"7887",47.95083,-123.24767,40.79,2.3,15
"7888",61.5272,-151.9348,3.3,1.8,1
"7889",30.5872,131.0441,35,6.3,13
"7890",37.0328,-116.4376,10.2,-0.1,9
"7891",39.1009,-119.7326,8.3,0.1,9
"7892",46.92467,-112.63933,14,1.13,7
"7893",61.828,-151.9105,106,2.2,1
"7894",61.3858,-150.0829,43.9,2.3,1
"7895",61.4968,-149.8901,41.7,1.2,1
"7896",23.1861,121.6463,22.57,4.9,13
"7897",38.06133,-118.88383,10.26,1.34,2
"7898",39.6421,-119.3797,11.2,1.5,9
"7899",40.4575,-121.53667,2.67,0.66,2
"7900",40.47367,-121.5905,-1.86,-0.03,2
"7901",40.45317,-121.51733,0.49,0.59,2
"7902",38.053,-118.88267,4.24,1.27,2
"7903",38.068,-118.88533,4.99,1.57,2
"7904",33.499,-116.7855,6.03,0.39,2
"7905",45.61033,-113.81567,5.07,1.5,7
"7906",33.507,-116.7865,5.76,0.42,2
"7907",51.3949,-176.6258,23.4,2.2,1
"7908",34.0435,-117.2865,17.5,1.02,2
"7909",36.6295,-116.9307,3.8,0.3,9
"7910",19.41917,-155.28084,0.05,1.75,4
"7911",58.4659,-153.0118,52.4,1.9,1
"7912",61.7257,-149.6194,8.6,0.7,1
"7913",33.03267,-115.87483,7.59,1.7,2
"7914",33.27217,-116.42733,4.7,1.04,2
"7915",19.50117,-155.67217,2.78,0.97,4
"7916",59.7324,-152.4622,67.2,1.8,1
"7917",33.50567,-116.7975,3.64,0.18,2
"7918",-10.5313,108.4765,10,4.7,13
"7919",38.4571,-119.2829,5.5,0.9,9
"7920",-17.6916,-178.2222,579.6,4.1,13
"7921",62.1501,-150.7046,9.5,1.2,1
"7922",60.697,-152.0545,78,1.4,1
"7923",-11.2247,-13.7369,10,4.6,13
"7924",61.4645,-150.0081,38.9,1.3,1
"7925",33.511,-116.78767,6.19,0.32,2
"7926",56.034,-149.1794,10,3.1,13
"7927",38.05967,-118.87517,6.39,1.84,2
"7928",38.8065,-122.82317,1.94,1.07,2
"7929",29.0095,142.4909,10,4.3,13
"7930",61.7443,-150.0621,37,1.3,1
"7931",54.5374,-160.6302,10,2.9,13
"7932",39.8432,-120.4844,9.6,0.5,9
"7933",64.5463,-147.7846,14,0.8,1
"7934",-4.6078,-74.0062,10,5.2,13
"7935",51.5207,-178.2118,75.6,1.8,1
"7936",61.5113,-150.0518,33.9,1.4,1
"7937",-7.8778,106.5655,35,5.2,13
"7938",19.38383,-155.055,6.7,2.57,4
"7939",58.24117,-155.15367,3.72,-0.02,1
"7940",40.30583,-122.077,-0.12,1.55,2
"7941",18.6453,-66.9018,28,2.54,3
"7942",62.3235,-151.4619,87.7,1.4,1
"7943",61.5055,-149.8709,38.5,1.2,1
"7944",62.1499,-149.7557,44.5,1.6,1
"7945",61.5461,-141.3295,0,1.1,1
"7946",54.5665,162.6045,10,4.5,13
"7947",61.4587,-150.0415,38.9,1.6,1
"7948",19.3356,-68.1676,86,3.01,3
"7949",-10.5944,108.5195,10,4.2,13
"7950",33.95017,-116.9295,8.01,0.94,2
"7951",36.449,-115.7421,0,0.9,9
"7952",19.077,-64.8983,47,3.02,3
"7953",61.4608,-149.9238,39.2,1.8,1
"7954",37.70733,-122.038,4.51,2.02,2
"7955",39.061,-118.0942,5.4,1.8,9
"7956",51.81217,-178.788,7.12,0.35,1
"7957",38.9556,-118.6067,9.1,1.6,9
"7958",63.5578,-150.0442,133.3,1.6,1
"7959",19.40583,-155.2725,0.3,2.12,4
"7960",33.22667,-116.7365,11.36,0.93,2
"7961",61.3643,-150.0607,45.5,1.6,1
"7962",55.2971,-151.9125,5.41,2.5,13
"7963",38.0605,-118.87483,5.59,1.56,2
"7964",53.5321,-163.6368,31.89,2.5,13
"7965",36.05367,-120.6335,-0.21,0.82,2
"7966",61.4154,-150.0879,35.8,2,1
"7967",60.2583,-150.255,35.3,1.4,1
"7968",2.4776,127.1771,45.99,4.3,13
"7969",38.80833,-122.81734,1.92,0.57,2
"7970",46.88917,-112.51917,11.45,1.08,7
"7971",61.4634,-149.7429,32,1.6,1
"7972",38.0562,-118.8764,7.9,1.1,9
"7973",60.2714,-150.9204,46.9,1.3,1
"7974",38.06067,-118.876,6.36,2.15,2
"7975",61.3947,-150.1099,39.5,1.3,1
"7976",19.1333,-65.4245,67,2.68,3
"7977",38.0514,-118.8844,9.3,1.1,9
"7978",61.2991,-150.1349,42.7,1.3,1
"7979",36.4524,-115.7472,0,0.9,9
"7980",2.3772,127.1015,61.32,4.3,13
"7981",39.7544,-120.1146,11.7,0.7,9
"7982",35.8781,25.9749,10,4.2,13
"7983",19.40433,-155.28284,0.39,1.72,4
"7984",61.4356,-140.2722,3,1.7,1
"7985",33.60883,-116.91567,8.61,0.77,2
"7986",61.3298,-150.0023,43.2,2.6,1
"7987",33.5125,-116.79483,3.88,0.73,2
"7988",39.3145,-123.07033,4.58,2.17,2
"7989",61.4417,-150.1184,32,1.1,1
"7990",-19.1748,-177.5515,547.76,4.5,13
"7991",61.3716,-150.0769,43.9,1.9,1
"7992",32.53817,-115.23617,23.24,1.56,2
"7993",64.6883,-149.085,13.4,0.2,1
"7994",61.2782,-146.8229,4.1,1.9,1
"7995",57.2171,-153.3304,49.6,1.5,1
"7996",61.5385,-146.468,39.1,1.9,1
"7997",19.0413,-67.9185,70,2.96,3
"7998",51.1472,-178.1443,46.1,2.3,1
"7999",63.8745,-150.3166,7.2,1.4,1
"8000",33.52633,-116.74583,4.21,0.27,2
"8001",33.69817,-116.69383,17.68,0.41,2
"8002",38.82167,-122.85017,1.82,1.12,2
"8003",-37.1712,-74.1041,10,4.4,13
"8004",61.5195,-149.8778,40.8,1.1,1
"8005",62.7485,-148.4819,64.9,0.8,1
"8006",33.482,-116.78367,4,0.62,2
"8007",61.3853,-150.0934,41.4,1.8,1
"8008",38.9543,-118.6296,5.4,1.2,9
"8009",53.8985,-166.8865,8.79,-0.59,1
"8010",56.6023,-156.4546,59.5,3,1
"8011",62.8315,-148.3263,53.8,1,1
"8012",17.8573,-66.9628,5,2.06,3
"8013",61.5021,-150.0166,46,1.1,1
"8014",38.6138,-119.7491,7.6,1.2,9
"8015",36.4609,71.0742,125.04,4.3,13
"8016",17.9265,-66.7271,15,1.97,3
"8017",39.748,-120.1162,7,1.3,9
"8018",61.3777,-150.0752,40.6,1.2,1
"8019",60.1246,-150.8748,49.3,1.2,1
"8020",18.2238,-67.2523,86,2.43,3
"8021",61.4197,-150.1063,40.2,2,1
"8022",69.6263,-144.8062,14.6,1.6,1
"8023",61.3713,-150.0853,40.8,1.2,1
"8024",69.5752,-144.7894,12.3,1.4,1
"8025",59.8039,-152.9503,98,1.5,1
"8026",18.9431,-65.344,44,3.23,3
"8027",61.4081,-149.874,36.9,1.8,1
"8028",39.444,-122.03933,15.85,1.97,2
"8029",2.3194,126.7304,35,4.1,13
"8030",61.3415,-149.9378,49.5,1.2,1
"8031",-37.2165,-74.0246,13.35,4.2,13
"8032",36.0375,-120.59733,3.16,0.5,2
"8033",59.4123,-152.6884,77.9,1.4,1
"8034",33.50467,-116.788,4.46,0.45,2
"8035",53.2013,-166.6939,35,3.6,13
"8036",51.2096,-178.1881,44.9,2.3,1
"8037",38.8365,-122.778,2.53,1.88,2
"8038",60.5722,-152.1576,99.5,1.7,1
"8039",19.40483,-155.28433,0.02,1.71,4
"8040",38.81983,-122.80117,2.67,0.56,2
"8041",63.5304,-162.0959,10.6,1.5,1
"8042",33.36567,-116.35617,10.33,1.11,2
"8043",61.4593,-150.1569,36.9,1.2,1
"8044",63.5191,-151.024,11,0.8,1
"8045",18.1496,-68.3398,80,2.37,3
"8046",33.5025,-116.79017,5.19,0.41,2
"8047",18.0028,-66.53,16,1.56,3
"8048",34.1555,-116.84433,10.5,0.88,2
"8049",34.15083,-116.84717,11.61,0.92,2
"8050",36.02133,-117.77383,2.06,0.23,2
"8051",60.4521,-152.7632,121.8,2.4,1
"8052",59.8648,-152.9125,97.7,1.5,1
"8053",47.91133,-122.84567,22.37,2.1,15
"8054",61.397,-150.0379,56.3,1.4,1
"8055",53.7206,-164.314,35,2.7,13
"8056",61.3935,-150.0037,30.4,1.7,1
"8057",36.69017,-121.317,2.79,1.31,2
"8058",33.59333,-116.8105,9.11,0.85,2
"8059",62.9159,-150.9701,101.3,1.2,1
"8060",61.8984,-151.0178,72.1,1.3,1
"8061",33.9855,-116.7585,16.37,1.38,2
"8062",63.3182,-150.3637,119.3,1.1,1
"8063",38.5007,-118.3929,7.4,0.4,9
"8064",61.5098,-149.9432,37,1.8,1
"8065",62.994,-148.3905,79.9,1.4,1
"8066",59.255,-147.639,21,3,1
"8067",38.82167,-122.85133,2.05,0.56,2
"8068",53.30633,-168.13767,29.84,0.49,1
"8069",53.34833,-168.11117,21.18,0.32,1
"8070",38.9578,-118.6097,8,1.2,9
"8071",34.691,-116.30083,2.44,1.47,2
"8072",17.8283,-68.4888,52,2.76,3
"8073",64.9892,-147.3124,0,1.1,1
"8074",39.7527,-120.1156,11.3,1.2,9
"8075",61.5892,-146.2932,31,1.6,1
"8076",28.6268,99.2729,10,4.1,13
"8077",-11.3181,-13.9405,10,4.8,13
"8078",61.5956,-146.3205,25.1,2.5,1
"8079",63.0862,-151.2374,7.8,0.8,1
"8080",57.4809,-152.4864,22,1.9,1
"8081",61.3588,-150.0667,47,1.1,1
"8082",63.2888,-151.1428,8.1,1.6,1
"8083",38.0564,-118.8593,13.7,1.2,9
"8084",35.95767,-120.515,10.24,1.47,2
"8085",38.837,-122.878,2.88,0.55,2
"8086",38.0567,-118.8835,14.9,1.3,9
"8087",45.30933,-112.60533,6.24,1.01,7
"8088",61.4345,-149.9815,36,1.5,1
"8089",63.2932,-149.5559,15.9,0.5,1
"8090",19.4055,-155.27233,0.42,1.98,4
"8091",63.4938,-147.5272,24.4,0.9,1
"8092",63.2573,-150.4707,129.4,1.2,1
"8093",-6.0996,148.9115,66.49,4.3,13
"8094",19.4088,-68.0488,70,3.36,3
"8095",61.4784,-150.0204,38.7,1,1
"8096",33.51483,-116.799,3.7,0.73,2
"8097",2.2547,126.7123,41.74,4.2,13
"8098",62.8491,-150.5982,96.6,1.4,1
"8099",33.70917,-116.8035,15.26,1.07,2
"8100",54.9776,164.4826,10,4.2,13
"8101",38.8125,-122.7965,3.43,0.9,2
"8102",38.0605,-118.8795,5.14,1.49,2
"8103",61.4752,-149.989,41.2,1.9,1
"8104",42.59383,-111.16367,5.01,2.4,14
"8105",61.6223,-150.0386,33.4,1.3,1
"8106",61.4305,-150.0773,34.1,1.3,1
"8107",-5.5989,154.3329,154.79,4.2,13
"8108",61.0488,-152.3903,109.4,1.6,1
"8109",62.9096,-151.2982,121.8,1.7,1
"8110",33.04667,-116.429,8.71,1.72,2
"8111",62.1306,-150.7805,4.8,1,1
"8112",37.51317,-118.8435,2.51,0.44,2
"8113",46.241,-123.13767,-0.64,1.8,15
"8114",38.82417,-122.795,3.45,0.76,2
"8115",61.3996,-150.0066,34.4,2,1
"8116",60.6036,-151.8513,74.9,1.5,1
"8117",61.4437,-149.9733,33.4,1.2,1
"8118",39.3598,-120.0138,4.2,1,9
"8119",2.3901,126.6717,35,4.4,13
"8120",54.8948,162.1992,35,4.1,13
"8121",34.99383,-118.1985,-0.87,1.62,2
"8122",37.64317,-118.81433,1.96,0.55,2
"8123",35.49067,-118.28983,2.91,1.35,2
"8124",38.81233,-122.8195,2.31,0.56,2
"8125",18.0873,-67.0448,10,1.6,3
"8126",61.4229,-150.0785,41.7,0.8,1
"8127",46.31933,-111.6135,-2,1.34,7
"8128",46.33583,-111.60917,-2,1.65,7
"8129",33.503,-116.79617,4.71,0.53,2
"8130",39.2859,-119.161,11,1.1,9
"8131",38.78833,-122.7795,2.5,0.61,2
"8132",62.5849,-149.368,59.5,1,1
"8133",60.2082,-152.852,109,1.6,1
"8134",58.37717,-154.656,6.06,0.16,1
"8135",37.72283,-122.54,6.15,1.13,2
"8136",61.3813,-150.1088,31,1.4,1
"8137",61.4071,-150.0707,37.4,1.7,1
"8138",2.2873,126.7517,56.81,4.2,13
"8139",61.4873,-149.8978,29.6,1.8,1
"8140",64.8227,-149.1397,21.3,0.8,1
"8141",62.9391,-148.7219,64.1,0.8,1
"8142",10.4629,-63.0537,10,4.8,13
"8143",19.417,-155.267,0.01,1.87,4
"8144",10.4078,-63.1155,10,4.3,13
"8145",53.9067,-161.8241,25.77,2.5,13
"8146",62.3757,-151.1925,77.6,1.4,1
"8147",61.4967,-149.8985,33.2,1.3,1
"8148",38.9585,-118.6072,6.7,1.2,9
"8149",37.12967,-121.53,7.11,1.04,2
"8150",63.4185,-149.1519,83.9,1.1,1
"8151",59.4517,-152.416,61.4,1.5,1
"8152",19.3985,-155.2615,1.66,1.97,4
"8153",36.4786,-98.2126,5,2.3,13
"8154",26.7955,99.4683,10,4.5,13
"8155",61.3879,-150.0389,36.1,1.4,1
"8156",38.807,-122.82,2.51,2.12,2
"8157",-8.2027,108.9246,71.48,4.5,13
"8158",19.42867,-155.61383,-0.23,2.35,4
"8159",36.8174,-97.7121,6.04,2.9,13
"8160",33.098,-116.5215,9.25,1.38,2
"8161",35.0039,140.0285,46.82,4.6,13
"8162",37.43083,-118.56217,12.04,2.02,2
"8163",38.0652,-118.8835,10.2,1.3,9
"8164",37.43233,-118.56017,12.33,0.78,2
"8165",60.9699,-147.083,21.3,3.1,1
"8166",61.4129,-150.0953,38.6,1.7,1
"8167",37.6196,-115.1009,0,1.2,9
"8168",61.5758,-151.3165,13.7,1,1
"8169",61.488,-149.9641,40.2,1.6,1
"8170",61.5526,-146.5753,30.4,1.3,1
"8171",63.3551,-145.5405,8.6,0.9,1
"8172",36.4349,-117.0016,0,0.7,9
"8173",61.4464,-150.0139,33.4,1.1,1
"8174",59.97,-151.1561,59.8,1.2,1
"8175",38.7955,-122.74233,1.26,2.19,2
"8176",19.96867,-155.54017,19.43,1.93,4
"8177",38.4564,-117.8861,0.4,1.4,9
"8178",-31.5446,-67.7325,10,4.4,13
"8179",61.7603,-152.1363,110.6,1.6,1
"8180",38.0592,-118.8726,12.8,1.4,9
"8181",19.40683,-155.27817,0.37,1.21,4
"8182",33.69383,-116.81283,16.78,2.13,2
"8183",33.697,-116.81217,15.82,1.9,2
"8184",-7.9552,107.7593,66.25,4.7,13
"8185",33.506,-116.7855,4.95,0.42,2
"8186",63.7202,-149.3103,110.4,1.2,1
"8187",61.4027,-150.0754,39.8,1.1,1
"8188",35.8143,-98.2918,5,2.5,13
"8189",37.1206,-117.8054,0,0.9,9
"8190",2.1922,126.7007,53.07,4.8,13
"8191",61.3788,-150.0181,32.2,1.1,1
"8192",58.2559,-155.1308,5.1,0.4,1
"8193",63.4483,-150.9529,13.3,0.7,1
"8194",33.09767,-116.52117,8.46,1.75,2
"8195",37.4215,-118.56783,12.17,1.67,2
"8196",28.931,130.5334,10,4.9,13
"8197",28.8211,130.7651,10,4.6,13
"8198",45.8665,-111.35433,5.96,1.22,7
"8199",61.4372,-150.0174,39.4,1.8,1
"8200",37.446,-118.5339,7.9,1,9
"8201",2.442,126.781,39.88,5.2,13
"8202",61.4774,-149.9847,37.5,1.6,1
"8203",40.35283,-124.70183,23.68,2.62,2
"8204",59.6123,-152.2472,61.4,1.5,1
"8205",61.5077,-149.9574,31,1.5,1
"8206",61.4911,-149.9264,37.7,2.1,1
"8207",-19.5722,-68.9156,103.54,4.9,13
"8208",64.4336,-149.4581,14,0.4,1
"8209",35.6888,23.5677,10,4,13
"8210",19.2731,-66.2728,27,2.74,3
"8211",55.45633,-161.90517,26.16,-0.09,1
"8212",54.8922,-161.3569,56.8,2.3,1
"8213",61.4863,-149.9535,39.6,1.1,1
"8214",47.6502,147.8005,372.53,4.1,13
"8215",19.422,-155.6185,-0.49,1.77,4
"8216",61.6307,-146.6143,19.7,1.4,1
"8217",33.4835,-116.786,3.97,0.25,2
"8218",59.7323,-150.6597,31.4,1.4,1
"8219",19.2355,-67.028,35,3,3
"8220",60.1379,-151.375,49.8,2.7,1
"8221",34.22667,-117.43333,13.37,0.98,2
"8222",33.4995,-116.79617,4.56,1.08,2
"8223",61.3868,-150.0461,38.5,1.7,1
"8224",33.50633,-116.79567,5.03,0.08,2
"8225",63.0636,-149.6182,81.8,1.3,1
"8226",34.2065,-117.38617,12.89,1.12,2
"8227",61.52,-150.6039,52.5,1.1,1
"8228",33.49833,-116.7915,4.56,0.42,2
"8229",33.5115,-116.79567,3.45,0.41,2
"8230",18.364,-66.0835,116,2.96,3
"8231",35.76217,-118.49183,4.45,2.08,2
"8232",38.0578,-118.8761,9.8,1.5,9
"8233",66.1392,-149.2466,6.3,0.7,1
"8234",59.7778,-150.8285,37.1,2,1
"8235",18.1966,-68.3336,96,3.08,3
"8236",60.6496,-151.8286,76.5,1.3,1
"8237",19.47817,-155.5875,-1.27,1.76,4
"8238",19.48317,-155.58483,-0.68,0.9,4
"8239",19.16217,-155.46783,33.38,1.86,4
"8240",63.4949,-151.0601,1.4,1,1
"8241",54.7468,-162.7442,12.5,1.7,1
"8242",60.6452,-152.1888,81.1,1.8,1
"8243",38.0559,-118.8817,9.6,1.4,9
"8244",33.55067,-116.55317,15.15,0.65,2
"8245",63.3485,-145.5555,4.3,1.8,1
"8246",62.8991,-151.1772,107.3,1.2,1
"8247",37.1067,-115.2641,0,0.8,9
"8248",38.0601,-118.8785,9.6,1.5,9
"8249",61.3995,-150.0902,32.9,1.5,1
"8250",56.1476,-156.3407,58,2.2,1
"8251",14.7751,-94.318,10,4.4,13
"8252",38.8125,-122.82117,2.85,0.9,2
"8253",38.06133,-118.88267,4.95,1.63,2
"8254",33.49533,-116.7865,6.42,0.94,2
"8255",63.3432,-145.5649,4.6,1,1
"8256",63.5612,-148.9459,6.5,0.8,1
"8257",47.275,-122.72167,22.97,1.69,15
"8258",38.06267,-118.8785,6.12,1.95,2
"8259",69.4729,-144.1295,8.1,1.5,1
"8260",38.0582,-118.8877,9.2,1.6,9
"8261",59.8421,-153.5162,134.4,1.8,1
"8262",61.4488,-150.063,39.7,1.7,1
"8263",61.4229,-150.7501,52.2,1.7,1
"8264",37.1713,-117.3344,10,0.7,9
"8265",63.6294,-146.171,15.6,0.8,1
"8266",59.3342,-153.0779,90.5,1.5,1
"8267",10.5128,-63.2327,10,4.4,13
